,full_text_with_emoji,label
2343,ස පාස් කල ඒ අපූර්ව ගුරුවරයා  copied from Chamuditha httpstcoprkvH9zE8o,0
2344,SHAN88 නියමයි:clapping hands::red heart:,0
2345,"පරාජය :backhand index pointing right: හොඳම ගුරුවරයා වේ
සිතුවිලි",0
2346,සල්ලි හොයන්න කෙල්ලො විකුණන කොල්ලන්ට තමා පිරිමි ගණිකාවන් කියන්නෙ දාරම දර පොන්නයො :face with tears of joy::waving hand:,1
2347,chathuraaaj පොඩි කාලෙ සෑහෙන ලස්සනයි :face with tears of joy:,0
2348,තව පොඩි වෙලාවකින් ප්‍රීතිමත් නත්තම උදා වෙනවාඒත් ගොඩක් දෙනෙක්ට තමන්ගෙ ගෙදර අය නැති අඩුව ආයෙම මතක් වෙනවා මාස ගානම හිර කරන් හිටපු දුකත් එක්ක ගෙදර ලමයි වෙනදට නත්තලට දගලන හැටි හැමෝම උදෙන්ම පල්ලියට යන්න හදන හැටි දැන් ඒ හැමදේම හීනයක් වෙලාඒවා බොද වෙලාම ගිහින්:sweat droplets::sweat droplets:,0
2349,"කොල්ලා කෙල්ලට තමුසේ කියලා කියනවා නම් කෙල්ලත් කොල්ලට තමුසේ කියලා කිව්වා නම් අහවරයි 
මම මගේ පරණ කෙල්ලට තාම කතා කරන්නේ කොහොමද මචං කියලා ඒකිත් එහෙමයි",0
2350,"ගෞරවය කිසිවෙකුට වධ දීමෙන් ලබා ගන්නවාට වඩා කරුණාව සහ හිංසා නොකිරීමෙන් ලබා ගැනීම තුළින් ලබා ගැනීමෙන් එහි වටිනාකම සුවිසල් වනු ඇත

:slightly smiling face::red heart:

respect 
",0
2351,සුපිරි තිරිසන්නු,0
2352,සජිත් චතුරංගගේ පද රචනයෙන් යුතුව මිලින්ද සඳුන් අෂාන් ප්‍රගීත් සහ දිල්කි  යන දක්ෂ තරුණ කලාකරුවන්ගේ කාලෝචිත නිර්මාණය දුෂ්කර මෙම කාලය තුළ සැබවින්ම ජාතියක් ලෙස දිරිගන්වන සුළුයි මෙම අර්බුදය ජාතියක් ලෙස ජයගැනීමට මෙරට සියලු තරුණ තරුණියන්ගේ දායකත්වය අතිශය වැදගත් වේ,0
2353,HandyBuwa ExcuzeMi  පයිය යනු පැස මල්ල යන තේරුම පයියාගල ගම අසා නැද්ද පකයා පයින් කපන බැරිඑකා පොන්නයෝය,1
2354,ExcuzeMi CrazyHesH NightWingzzz ඕක ඔන්නම් කිම්බඋල්ලු කියලත් ගත්තෑකි :face savoring food::smiling face with horns:,1
2355,Nadeez හස්බන්ඩ් කෙනෙක් ඉන්න වර්ජින් කෙනෙක්ව දැක්කමයි :nerd face::broken heart::face with tears of joy:,0
2356,අලුත් ජොබට හරි දවසට යා ගන්න බැරිවුනොත් බැරි වෙන්නෙ ග්‍රාමසේවක පකයා හින්දා තමා :face with steam from nose: දැං කෝල් කරහම ගෑනි අාන්සර් කරලා කියනවා ගෙදර නැලු :expressionless face:,1
2357,dds75official නියමයි දනා අයියා  :flexed biceps::red heart::flag: Sri Lanka:,0
2358,thejanwic එහා ගෙදර කීයටද දෙනවා කියන්නෙ,0
2359,අාදරය රැකවරණය httpstcoK0oyV7WF7V,0
2360,":person: beard:අර ඉරාජ් කියන හාදය ලංකාවෙ Tourism Promotion Bureau එකේ  Director Board එකට පත්කරලලු හෝම්ස්
:smiling face with sunglasses:ඔය අර සින්දු කිය කිය දගලන හාදය නේද
:person: beard:අන්න හරි මම නෙට් එකේ මිනිහගෙ Profile එක කියවල බැලුව මිනිහ හොදට ඉගනගත්ත හාදයෙක් හෝම්ස් මිනිහ අපේ Northumbria University graduate  කෙනෙක්",0
2361,කට්ටිය කියන කියන පැත්තට දේවල් කරන්න සංවිධායක මණ්ඩලේ දක්ෂ මිනිස්සු ඉන්න එකනං ලොකු දෙයක් :folded hands: medium skin tone::red heart:,0
2362,iresaaaaaa තවුසෙ මාසෙකට අම්මලගෙ ගෙදර ඉන්නවා පය තියන්නෙ නෑ මම් එන්න කියනකම් :expressionless face::broken heart::woozy face::face with tears of joy::nerd face:,0
2363,"මුස්ලිම් සිසුන් ඉදිරියේ  ඌරු මස් කන්න කී ගුරුවරයා සම්බන්ධයෙන් අධ්‍යාපන අමාත්‍යාංශය විසින් පරීක්ෂණයක්  ඇමති අකිල විරාජ් කාරියවසම් 
AkilaViraj lka",0
2364,SujithAyya උඹ කියන එක හරි  එක්කො මූ රතන හාමුදුරුවන් වගේ පාරට බහින්න තිබ්බා දැන් නිකන් ඡන්දේ ලංවෙද්දි බයිලා ගහනවා පකයා,1
2365,MrsNimma අන්න ඒකට අපේ දැක්ක ගමන් ෆලො කරන්ම හිතෙන්වා නේද :relieved face:,0
2366,"කෞද බං මේ පො මැසේජ් එකකුත් දාලා බ්ලොක් කරලා :face with tears of joy:

වැලලියන් පොන්නයා httpstcoEDBOYX4eRn",1
2367,"NishadiAnuttara nimadre Indrajithonline නිම්නාස්  ඉස්සෙල්ලා හරියට කතා කරන්න ඉගෙන ගන්න බැල්ලි කියලා කියන එක තුට්ටු දෙකේ වචනයක් මෙකේ වැදගත් විදිහට ජීවත් වෙන්න
නිශාදි නංගි ඒවා හිතන්නෙපමේ ලෝකේ හැම මිනිහම එක වගේ නෑ :red heart:",0
2368,ExcuzeMiii මං ඒත් හිතුව හාන හෑමට සුපිරි ගොවියෙක් තමා කියල,0
2369,sasini0211 ItsDonPeter අඩෝ අයෙ කවද්ද නාන්න යන්නෙ,0
2370,පුංචි පවුල රත්තරන් බැල්ලි කරුණාකරළ,1
2371,මුස්ලිම් ජාතික ගුරුවරයා ගැන පරීක්ෂණය ත්‍රස්ත විමර්ශන කොමිසමට  Colombo Times httpstcommIr3hEHp1,0
2372,MaheshNegombo උබ ඒ ගුරුවරයා ගැන නොදැන කතා කරන්නේ මචන් ඒක වෙනම එකක් ඔය උබ කියන MCC විඩියෝ එකෙ ඔහු අරං කරන්නේ එක කොටසක් ඒයාම කියනවා මම කතා කරන්නේ එක් කොටසක් ගැන කියලා ඒ කොටස තියෙන දේවල් ආණ්ඩුව විසින් හැංගුවා කියන එකවත උබ පිලිගන්නේ තැනක ඉන්නවනම් කතා කරපන් බන්,0
2373,SedonaB අවුරුදු 22යි :face screaming in fear::face screaming in fear::face screaming in fear:,0
2374,IamNisansala ආදරෙයි පැලෙන්න :face with tears of joy::broken heart:,0
2375,අඩෝ ඕකා අම්මපා කියලා කීවනන් දඩබොරුවක් :face with tears of joy:,0
2376,pramodVimukthi1 හොරෙන්ම අපේ ගෙදර අාවනේ:hugging face::hugging face::hugging face:,0
2377,නිව්ස් ෆීඩ් එක දැක්කාමයි තේරුනේ භාෂි ට එකෙක්වත් කැමති නෑ කියලා 󾌴󾌴 ගොන් හුත්ති 󾌴󾌴,1
2378,jimpapz කැරියා :smirking face:,1
2379,"මා විසින් දියත් කර ඇති ගමසමඟපිළිසදර වැඩසටහන පිළිබඳව සමාජ මාධ්‍ය ජාලා වල නොයෙකුත් අවලාද නැඟුවත් මෙහි ප්‍රධාන අරමුණ වන්නේ ගමේ ලස්සන ආරක්ෂා කරන අතරම ගම්වැසියන්ගේ ජීවිතත් ලස්සන කිරීමයි

ගමසමඟපිළිසදර 
වැඩසමඟයලිගමට
වැඩකරනරටක් httpstcoyDW8ET29xa",0
